filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes,shape,x,y,width,height,Class
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,8,"{""name"":""rect"",""x"":582,""y"":904,""width"":55,""height"":68}","{""class_name"":""boots""}",rect,582,904,55,68,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,9,"{""name"":""rect"",""x"":636,""y"":916,""width"":38,""height"":65}","{""class_name"":""boots""}",rect,636,916,38,65,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,10,"{""name"":""rect"",""x"":721,""y"":912,""width"":47,""height"":58}","{""class_name"":""boots""}",rect,721,912,47,58,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,11,"{""name"":""rect"",""x"":760,""y"":936,""width"":55,""height"":61}","{""class_name"":""boots""}",rect,760,936,55,61,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,12,"{""name"":""rect"",""x"":812,""y"":932,""width"":67,""height"":67}","{""class_name"":""boots""}",rect,812,932,67,67,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,13,"{""name"":""rect"",""x"":891,""y"":929,""width"":59,""height"":61}","{""class_name"":""boots""}",rect,891,929,59,61,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,14,"{""name"":""rect"",""x"":972,""y"":919,""width"":47,""height"":62}","{""class_name"":""boots""}",rect,972,919,47,62,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,15,"{""name"":""rect"",""x"":989,""y"":950,""width"":80,""height"":58}","{""class_name"":""boots""}",rect,989,950,80,58,boots
37.jpg,246608,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",17,16,"{""name"":""rect"",""x"":1110,""y"":957,""width"":59,""height"":53}","{""class_name"":""boots""}",rect,1110,957,59,53,boots
38.jpg,122758,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":623,""y"":54,""width"":172,""height"":105}","{""class_name"":""hardhat""}",rect,623,54,172,105,hardhat
38.jpg,122758,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":609,""y"":256,""width"":316,""height"":439}","{""class_name"":""vest""}",rect,609,256,316,439,vest
38.jpg,122758,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":148,""y"":287,""width"":67,""height"":117}","{""class_name"":""vest""}",rect,148,287,67,117,vest
38.jpg,122758,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":319,""y"":304,""width"":41,""height"":70}","{""class_name"":""vest""}",rect,319,304,41,70,vest
39.jpg,170071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":660,""y"":200,""width"":179,""height"":93}","{""class_name"":""hardhat""}",rect,660,200,179,93,hardhat
39.jpg,170071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":621,""y"":221,""width"":29,""height"":31}","{""class_name"":""hardhat""}",rect,621,221,29,31,hardhat
39.jpg,170071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":713,""y"":349,""width"":275,""height"":333}","{""class_name"":""vest""}",rect,713,349,275,333,vest
39.jpg,170071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":765,""y"":731,""width"":133,""height"":106}","{""class_name"":""boots""}",rect,765,731,133,106,boots
39.jpg,170071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":763,""y"":717,""width"":83,""height"":37}","{""class_name"":""boots""}",rect,763,717,83,37,boots
39.jpg,170071,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":589,""y"":252,""width"":52,""height"":106}","{""class_name"":""vest""}",rect,589,252,52,106,vest
40.jpg,9493,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":78,""y"":46,""width"":55,""height"":64}","{""class_name"":""vest""}",rect,78,46,55,64,vest
40.jpg,9493,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":98,""y"":137,""width"":20,""height"":26}","{""class_name"":""boots""}",rect,98,137,20,26,boots
41.jpg,129566,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":400,""y"":143,""width"":177,""height"":75}","{""class_name"":""hardhat""}",rect,400,143,177,75,hardhat
41.jpg,129566,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":714,""y"":143,""width"":151,""height"":93}","{""class_name"":""hardhat""}",rect,714,143,151,93,hardhat
41.jpg,129566,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":662,""y"":354,""width"":277,""height"":423}","{""class_name"":""vest""}",rect,662,354,277,423,vest
41.jpg,129566,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":338,""y"":328,""width"":300,""height"":460}","{""class_name"":""vest""}",rect,338,328,300,460,vest
42.jpg,62790,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":229,""y"":96,""width"":100,""height"":79}","{""class_name"":""hardhat""}",rect,229,96,100,79,hardhat
42.jpg,62790,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":453,""y"":397,""width"":157,""height"":92}","{""class_name"":""boots""}",rect,453,397,157,92,boots
42.jpg,62790,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":236,""y"":379,""width"":78,""height"":91}","{""class_name"":""boots""}",rect,236,379,78,91,boots
43.jpg,125933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":112,""y"":113,""width"":118,""height"":96}","{""class_name"":""hardhat""}",rect,112,113,118,96,hardhat
43.jpg,125933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":77,""y"":230,""width"":214,""height"":255}","{""class_name"":""vest""}",rect,77,230,214,255,vest
43.jpg,125933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":146,""y"":806,""width"":104,""height"":67}","{""class_name"":""boots""}",rect,146,806,104,67,boots
43.jpg,125933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":210,""y"":784,""width"":72,""height"":64}","{""class_name"":""boots""}",rect,210,784,72,64,boots
44.jpg,94469,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":569,""y"":162,""width"":64,""height"":41}","{""class_name"":""hardhat""}",rect,569,162,64,41,hardhat
44.jpg,94469,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":574,""y"":221,""width"":87,""height"":137}","{""class_name"":""vest""}",rect,574,221,87,137,vest
44.jpg,94469,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":548,""y"":508,""width"":50,""height"":26}","{""class_name"":""boots""}",rect,548,508,50,26,boots
44.jpg,94469,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":596,""y"":497,""width"":44,""height"":35}","{""class_name"":""boots""}",rect,596,497,44,35,boots
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":224,""y"":313,""width"":99,""height"":109}","{""class_name"":""hardhat""}",rect,224,313,99,109,hardhat
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":356,""y"":294,""width"":134,""height"":66}","{""class_name"":""hardhat""}",rect,356,294,134,66,hardhat
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":134,""y"":465,""width"":206,""height"":319}","{""class_name"":""vest""}",rect,134,465,206,319,vest
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":350,""y"":424,""width"":202,""height"":333}","{""class_name"":""vest""}",rect,350,424,202,333,vest
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":189,""y"":1168,""width"":105,""height"":58}","{""class_name"":""boots""}",rect,189,1168,105,58,boots
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":269,""y"":1140,""width"":66,""height"":58}","{""class_name"":""boots""}",rect,269,1140,66,58,boots
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":333,""y"":1115,""width"":128,""height"":62}","{""class_name"":""boots""}",rect,333,1115,128,62,boots
45.jpg,148456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":428,""y"":1146,""width"":123,""height"":86}","{""class_name"":""boots""}",rect,428,1146,123,86,boots
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":217,""y"":13,""width"":65,""height"":46}","{""class_name"":""hardhat""}",rect,217,13,65,46,hardhat
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":193,""y"":70,""width"":83,""height"":151}","{""class_name"":""vest""}",rect,193,70,83,151,vest
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":420,""y"":85,""width"":40,""height"":85}","{""class_name"":""vest""}",rect,420,85,40,85,vest
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":472,""y"":76,""width"":49,""height"":101}","{""class_name"":""vest""}",rect,472,76,49,101,vest
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":559,""y"":94,""width"":50,""height"":70}","{""class_name"":""vest""}",rect,559,94,50,70,vest
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":424,""y"":266,""width"":45,""height"":25}","{""class_name"":""boots""}",rect,424,266,45,25,boots
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":470,""y"":273,""width"":42,""height"":14}","{""class_name"":""boots""}",rect,470,273,42,14,boots
46.jpg,45309,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":404,""y"":246,""width"":40,""height"":17}","{""class_name"":""boots""}",rect,404,246,40,17,boots
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":209,""y"":149,""width"":50,""height"":32}","{""class_name"":""hardhat""}",rect,209,149,50,32,hardhat
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":310,""y"":117,""width"":54,""height"":39}","{""class_name"":""hardhat""}",rect,310,117,54,39,hardhat
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":18,""y"":138,""width"":38,""height"":27}","{""class_name"":""hardhat""}",rect,18,138,38,27,hardhat
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":190,""y"":189,""width"":91,""height"":121}","{""class_name"":""vest""}",rect,190,189,91,121,vest
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":316,""y"":172,""width"":82,""height"":113}","{""class_name"":""vest""}",rect,316,172,82,113,vest
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":223,""y"":430,""width"":51,""height"":33}","{""class_name"":""boots""}",rect,223,430,51,33,boots
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":290,""y"":437,""width"":63,""height"":25}","{""class_name"":""boots""}",rect,290,437,63,25,boots
47.png,96789,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":5,""y"":177,""width"":59,""height"":80}","{""class_name"":""vest""}",rect,5,177,59,80,vest
48.jpg,236252,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":162,""y"":582,""width"":139,""height"":84}","{""class_name"":""boots""}",rect,162,582,139,84,boots
48.jpg,236252,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":652,""y"":518,""width"":118,""height"":122}","{""class_name"":""boots""}",rect,652,518,118,122,boots
48.jpg,236252,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":775,""y"":349,""width"":84,""height"":92}","{""class_name"":""boots""}",rect,775,349,84,92,boots
48.jpg,236252,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":1098,""y"":295,""width"":77,""height"":77}","{""class_name"":""boots""}",rect,1098,295,77,77,boots
48.jpg,236252,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":838,""y"":363,""width"":112,""height"":71}","{""class_name"":""boots""}",rect,838,363,112,71,boots
49.jpg,11293,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":38,""y"":162,""width"":21,""height"":22}","{""class_name"":""boots""}",rect,38,162,21,22,boots
49.jpg,11293,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":114,""y"":153,""width"":29,""height"":25}","{""class_name"":""boots""}",rect,114,153,29,25,boots
49.jpg,11293,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":122,""y"":1,""width"":35,""height"":41}","{""class_name"":""hardhat""}",rect,122,1,35,41,hardhat
49.jpg,11293,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":76,""y"":1,""width"":61,""height"":90}","{""class_name"":""vest""}",rect,76,1,61,90,vest
50.jpg,11650,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":124,""y"":9,""width"":21,""height"":22}","{""class_name"":""hardhat""}",rect,124,9,21,22,hardhat
50.jpg,11650,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":19,""y"":76,""width"":10,""height"":11}","{""class_name"":""hardhat""}",rect,19,76,10,11,hardhat
50.jpg,11650,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":106,""y"":136,""width"":22,""height"":12}","{""class_name"":""boots""}",rect,106,136,22,12,boots
50.jpg,11650,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":118,""y"":21,""width"":40,""height"":55}","{""class_name"":""vest""}",rect,118,21,40,55,vest
50.jpg,11650,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":27,""y"":78,""width"":19,""height"":24}","{""class_name"":""vest""}",rect,27,78,19,24,vest
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,0,"{""name"":""rect"",""x"":109,""y"":265,""width"":97,""height"":48}","{""class_name"":""boots""}",rect,109,265,97,48,boots
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,1,"{""name"":""rect"",""x"":191,""y"":262,""width"":41,""height"":35}","{""class_name"":""boots""}",rect,191,262,41,35,boots
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,2,"{""name"":""rect"",""x"":285,""y"":265,""width"":21,""height"":23}","{""class_name"":""boots""}",rect,285,265,21,23,boots
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,3,"{""name"":""rect"",""x"":237,""y"":267,""width"":26,""height"":23}","{""class_name"":""boots""}",rect,237,267,26,23,boots
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,4,"{""name"":""rect"",""x"":211,""y"":33,""width"":27,""height"":37}","{""class_name"":""hardhat""}",rect,211,33,27,37,hardhat
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,5,"{""name"":""rect"",""x"":247,""y"":77,""width"":34,""height"":22}","{""class_name"":""hardhat""}",rect,247,77,34,22,hardhat
51.jpg,63488,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",7,6,"{""name"":""rect"",""x"":216,""y"":59,""width"":29,""height"":21}","{""class_name"":""hardhat""}",rect,216,59,29,21,hardhat
52.jpg,51432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":111,""y"":136,""width"":175,""height"":178}","{""class_name"":""boots""}",rect,111,136,175,178,boots
52.jpg,51432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":48,""y"":161,""width"":75,""height"":105}","{""class_name"":""boots""}",rect,48,161,75,105,boots
53.jpg,283294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":416,""y"":299,""width"":364,""height"":368}","{""class_name"":""boots""}",rect,416,299,364,368,boots
53.jpg,283294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":143,""y"":287,""width"":172,""height"":420}","{""class_name"":""boots""}",rect,143,287,172,420,boots
53.jpg,283294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":1052,""y"":569,""width"":95,""height"":51}","{""class_name"":""boots""}",rect,1052,569,95,51,boots
53.jpg,283294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":999,""y"":547,""width"":43,""height"":43}","{""class_name"":""boots""}",rect,999,547,43,43,boots
53.jpg,283294,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":1064,""y"":87,""width"":85,""height"":79}","{""class_name"":""hardhat""}",rect,1064,87,85,79,hardhat
54.jpg,12689,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":77,""y"":6,""width"":31,""height"":17}","{""class_name"":""hardhat""}",rect,77,6,31,17,hardhat
54.jpg,12689,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":62,""y"":186,""width"":20,""height"":16}","{""class_name"":""boots""}",rect,62,186,20,16,boots
